fips,state,name,party_winner,trump_pct,margin,POPULATION_Total,AGE_18_29,AGE_30_44,AGE_45_59,AGE_60_Plus,AGE_18_Plus,RACE_Total__Asian_alone,RACE_Total__Black_or_African_American_alone,RACE_Total__Hispanic_or_Latino,RACE_Total__White_alone,GINI_Gini_Index,INCOME_PER_CAPITA_INCOME_IN_THE_PAST_12_MONTHS__IN_2018_INFLATION_ADJUSTED_DOLLARS_,UNEMPLOY__16_YEARS_AND_OVER__ASIAN_ALONE_,UNEMPLOY__16_YEARS_AND_OVER__BLACK_OR_AFRICAN_AMERICAN_ALONE_,UNEMPLOY__16_YEARS_AND_OVER__HISPANIC_OR_LATINO_,UNEMPLOY__16_YEARS_AND_OVER__WHITE_ALONE_,UNEMPLOY_Total_16_YEARS_AND_OVER,EDU_ATTAIN_Total__Bachelor_s_degree_or_higher,EDU_ATTAIN_Total__High_school_graduate__includes_equivalency_,EDU_ATTAIN_Total__Less_than_high_school_diploma,EDU_ATTAIN_Total__Some_college_or_associate_s_degree,INDUSTRY_Total__Agriculture__forestry__fishing_and_hunting__and_mining__Agriculture__forestry__fishing_and_hunting,INDUSTRY_Total__Agriculture__forestry__fishing_and_hunting__and_mining__Mining__quarrying__and_oil_and_gas_extraction,INDUSTRY_Total__Arts__entertainment__and_recreation__and_accommodation_and_food_services__Accommodation_and_food_services,INDUSTRY_Total__Arts__entertainment__and_recreation__and_accommodation_and_food_services__Arts__entertainment__and_recreation,INDUSTRY_Total__Construction,INDUSTRY_Total__Educational_services__and_health_care_and_social_assistance__Educational_services,INDUSTRY_Total__Educational_services__and_health_care_and_social_assistance__Health_care_and_social_assistance,INDUSTRY_Total__Information,INDUSTRY_Total__Manufacturing,INDUSTRY_Total__Professional__scientific__and_management__and_administrative__and_waste_management_services__Administrative_and_support_and_waste_management_services,INDUSTRY_Total__Professional__scientific__and_management__and_administrative__and_waste_management_services__Management_of_companies_and_enterprises,INDUSTRY_Total__Professional__scientific__and_management__and_administrative__and_waste_management_services__Professional__scientific__and_technical_services,INDUSTRY_Total__Public_administration,INDUSTRY_Total__Retail_trade,CITIZEN_Estimate__Total__Not_a_U_S__citizen,CITIZEN_Estimate__Total__U_S__citizen_by_naturalization,CITIZEN_Estimate__Total__U_S__citizen__born_in_the_United_States,HEALTH_INSURANCE_No_health_insurance_coverage,HEALTH_INSURANCE_With_one_type_of_health_insurance_coverageWith_direct_purchase_health_insurance_only,HEALTH_INSURANCE_With_one_type_of_health_insurance_coverageWith_employer_based_health_insurance_only,HEALTH_INSURANCE_With_one_type_of_health_insurance_coverageWith_Medicaid_means_tested_public_coverage_only,HEALTH_INSURANCE_With_one_type_of_health_insurance_coverageWith_Medicare_coverage_only,HEALTH_INSURANCE_With_one_type_of_health_insurance_coverageWith_TRICARE_military_health_coverage_only,HEALTH_INSURANCE_With_one_type_of_health_insurance_coverageWith_VA_Health_Care_only,VETERANS_Estimate__Total__Veteran
34037,new-jersey,Sussex,republican,0.5849934201570086,0.19454780596269905,142298,0.17304086325844684,0.20703166460286573,0.3236423138156731,0.29628515832301433,113060,0.020681949148969064,0.02292372345359738,0.07806856034519108,0.9291838254929795,0.4098,42639,5.483813904121705e-4,0.0012205908367238635,0.0030426322306739786,0.03658234565717318,0.041393950114983195,0.32235980895099947,0.29231381567309395,0.04939854944277375,0.27115690783654695,0.005598797098885547,4.953122235980895e-4,0.03783831593843977,0.014532106845922519,0.05565186626569963,0.06979479922165222,0.08105430744737308,0.016442596851229434,0.05783654696621263,0.02547320007075889,5.306916681408102e-4,0.05900406863612241,0.029869096055191932,0.08123120467008668,0.021982037695540343,0.056979015868107774,0.9107155406260102,0.05456394834601097,0.05881832655227313,0.563744914204847,0.04914204846983902,0.06319653281443481,0.0025119405625331683,0.001503626393065629,0.06819387935609411
34039,new-jersey,Union,democrat,0.3149184754796602,0.35522804034105676,553066,0.1946496712822005,0.26556707664719675,0.2833715398282009,0.2564117122424019,422703,0.050552736924707,0.21169082894265784,0.31053255850115535,0.5616942643373485,0.4973,40201,0.0014880424316837117,0.014300821143923748,0.013785092606392668,0.021092824039573885,0.05066678022157401,0.33334279624227886,0.29682779634873657,0.15102092958886026,0.22663430351807298,3.595905399299272e-4,2.1764690574706117e-4,0.03721052370103832,0.010790081925134197,0.038149717413881616,0.06249305067624313,0.08365921226014483,0.017054527647071348,0.05967310381047686,0.033415897213883036,9.320965311341532e-4,0.05203417056420229,0.024350430444070658,0.07010832665015389,0.14301548097333772,0.15654731984971051,0.6735055129044273,0.13588027527602123,0.0508938900362666,0.4950284242127451,0.07723862854060652,0.0624717591311157,9.936054392800618e-4,8.895134408792934e-4,0.03536289072942468
34041,new-jersey,Warren,republican,0.567151352652023,0.1570416967446977,106293,0.17806599590924677,0.20899492793889882,0.31228053581773685,0.3006585403341176,84581,0.026803270205940186,0.044283254776890296,0.08853828568202986,0.8876595824748572,0.4182,38132,5.675033399936156e-4,0.003156737328714487,0.004019815324954777,0.037809910027074636,0.04555396602073752,0.291377496127972,0.2906562939667301,0.08754921318026507,0.2608387226445656,0.006431704519927643,5.911493124933496e-4,0.04266915737576997,0.012177675837363,0.04511651552949244,0.06343032123053641,0.07993521003535073,0.016173845189818046,0.0678757640604864,0.030999869947151253,5.911493124933496e-4,0.04515198448824204,0.026885470732197537,0.08426242300280205,0.03938170904951408,0.05678642996246225,0.8911028948284458,0.06866790413922749,0.04814320000945839,0.5409016209314148,0.058050862486846926,0.05572173419562313,0.001442404322483773,7.330251474917535e-4,0.06616143105425569
15001,hawaii,Hawaii,democrat,0.3062951237843624,0.3625162274808117,197658,0.17064453049120035,0.22757999974099638,0.24653258912961837,0.3552428806381849,154438,0.22515658359388438,0.006789505104776938,0.12655192301854717,0.3346436774630928,0.4742,29253,0.004545513409912068,7.316852070086378e-4,0.005380800062160867,0.011629262228208084,0.022287260907289656,0.2297880055426773,0.17616778254056645,0.049689843173312265,0.21957678809619394,0.0254665302580971,7.122599360261076e-5,0.0745347647599684,0.016362553257617943,0.0445032958209767,0.05362669809243839,0.06054856965254665,0.007245626076483767,0.012872479571090016,0.03587847550473329,2.719537937554229e-4,0.02462476851552079,0.03795697949986402,0.07160802393193386,0.06034160013761143,0.05864169423954507,0.8616600390573617,0.058560716922001065,0.057375775392066716,0.40878540255636564,0.13720068894961085,0.06736683976741475,0.004539038319584558,0.0067276188502829615,0.09519677799505304
15003,hawaii,Honolulu,democrat,0.3565925352120048,0.2685324274954595,987638,0.22523689527162316,0.2532123629780237,0.2346122694946878,0.2869384722556653,776609,0.42510717489606514,0.023765792729724858,0.0977706406598369,0.21012253477488715,0.4318,35202,0.008134080341587593,0.0014550436577479787,0.003121261793257611,0.005496974668076213,0.018207360460669397,0.2619696655588591,0.1607372564572391,0.059408273661520794,0.21553832108564283,0.004050944555110745,8.369720155187488e-5,0.07590821121053194,0.013220294897432299,0.04320063249331388,0.05738022608545613,0.073016150984601,0.010012760604113524,0.020030671805245627,0.02588432531685829,3.1804936589712455e-4,0.03369906864329412,0.0604216536249258,0.06884159210104442,0.0784751093011812,0.11660851445570138,0.7683068087700149,0.036709592600652326,0.04199668044022153,0.45786618491415887,0.0670363078460332,0.04025577864794253,0.0383770983854166,0.0024259311957497273,0.09980955667523812
15007,hawaii,Kauai,democrat,0.3457623070722751,0.2878765262560827,71377,0.16549257808288106,0.2369981669841498,0.25935377205908783,0.3381554828738813,55646,0.3400955489863682,0.006752875576165992,0.10930691959594828,0.32530086722613727,0.4206,31674,0.005355281601552672,3.055026416993135e-4,0.003144880135139992,0.00947058189267872,0.018276246271070697,0.24740322754555583,0.2072925277647989,0.06429932070589081,0.24174244330230385,0.019031017503504295,5.570930525105129e-4,0.13921935089674012,0.02262516622937857,0.04826941738849153,0.04519642022786903,0.0573985551522122,0.005121661934370844,0.015185278366818818,0.04312978471049132,3.5941487258742767e-4,0.024871509183049995,0.040074758293498186,0.0699601049491428,0.07604690586603528,0.09734228112697367,0.8089160373789877,0.05610466161089746,0.040488085396973725,0.5144844193652733,0.0876073751931855,0.06446105739855515,0.0026057578262588506,0.001779103619307767,0.0752974158070661
15009,hawaii,Maui,democrat,0.311440797252407,0.3544141658690389,165281,0.1666614892361219,0.25858159112795503,0.269283340063993,0.30547357957193005,128764,0.29156406362497805,0.005856692541792463,0.11242671571444994,0.35519509199484517,0.443,33792,0.006492497903140629,1.3202447889161566e-4,0.004139355720543009,0.011323040601410332,0.022086918703985586,0.22045758131154672,0.2141980677829207,0.06250194153645429,0.24465689167779814,0.014142151533037184,1.5532291634307727e-5,0.12833555962846757,0.020471560374017584,0.05143518374701003,0.04818116864962257,0.06278152278587183,0.008146686962194402,0.01579634059209096,0.03811624367059116,3.1064583268615453e-4,0.03082383274828368,0.03862104314870616,0.07504426703115778,0.08685813856402128,0.10081013546626653,0.7913129760831553,0.05655307384051443,0.06426485663694821,0.5072613463390389,0.07703240036034917,0.0804262060824454,0.0026404895778323135,0.002306545307694697,0.07110683110186077
25001,massachusetts,Barnstable,democrat,0.3690233103531933,0.24164863972396872,213690,0.13742060173776283,0.156027622565443,0.25229126632959903,0.45426050936719514,180577,0.01510599466516917,0.029673826571201274,0.029145023164397023,0.9192849454817726,0.4589,42578,5.593181855939571e-4,0.0022261971347403045,9.968046871971514e-4,0.02422789170270854,0.028010211710239954,0.3906975971469235,0.2226031000625772,0.04136739451868178,0.2578235323435432,0.005415972133771189,2.9904140615914543e-4,0.05126344994102239,0.01727794791141729,0.05642468309917653,0.04871606018485189,0.09603105600381001,0.010178483417046467,0.02294312121698777,0.02860275671874048,8.860486108419124e-5,0.04266877841585584,0.028043438533146524,0.07789474850063961,0.034072722167626,0.04383452665075577,0.9126164069446394,0.034312232454853056,0.06666408235821837,0.36853530626824016,0.10975373386422413,0.0739684455938464,0.005726089147565858,0.0012460058589964392,0.0997136955426217
25003,massachusetts,Berkshire,democrat,0.25259180035650625,0.47274153297682714,127328,0.17938114929416799,0.18910594610009981,0.26874851466324445,0.3627643899424878,105195,0.01709757476752953,0.029380811761749184,0.045857941693892935,0.907624403116361,0.4645,34287,9.030847473739246e-4,0.001977280288987119,0.0016920956319216693,0.033841912638433384,0.0384143733067161,0.2938162460192975,0.26788345453681256,0.07950948238984742,0.24632349446266458,0.005732211607015543,0.0013688863539141594,0.04756880079851704,0.020533295308712392,0.042673130852226814,0.08454774466467037,0.10585103854745948,0.011483435524502116,0.049118304101905985,0.021892675507391036,3.6123389894956987e-4,0.03579067446171396,0.022501069442463995,0.07069727648652502,0.028838904247298316,0.03560882131188741,0.9210621387283237,0.030543276771709683,0.053253481629355004,0.4133751604163696,0.13091876990351253,0.0621227244640905,0.002157897238461904,0.0015590094586244592,0.08413897998954323
25005,massachusetts,Bristol,democrat,0.43089638563009725,0.11668886496743236,558905,0.19964820894037638,0.233477576711251,0.2781817195257603,0.2886924948226123,442308,0.02254944936974978,0.0405077786028037,0.07701129887905815,0.845544412735617,0.4563,34226,5.403474501930782e-4,0.0019217377935737089,0.004132866690179694,0.03189180390135381,0.03848675583530029,0.24616104614883746,0.2593034717888892,0.13089295242229396,0.23450853251580348,0.004067301518398943,3.2556499091131066e-4,0.04423614314007434,0.012531991282093022,0.045972489758267995,0.05917369796612315,0.11222496540871972,0.01029147110158532,0.0714049938052217,0.021482767664161625,6.963473416714145e-4,0.03653110502183998,0.02700832903768415,0.08173037792669362,0.04672887163292509,0.08258111843694367,0.8457197555935266,0.032366586179766135,0.04273718766108685,0.4753158432585438,0.14505276865894354,0.04792361883574342,0.0028803458223681236,0.0015147815549345705,0.06633386689817955
25007,massachusetts,Dukes,democrat,0.2054783644303295,0.5696705041683208,17313,0.15665312522272112,0.20447580357779202,0.258356496329556,0.38051457486993084,14031,0.003696644140241437,0.03927684399006527,0.03500259920291111,0.8848264310056028,0.502,43822,0,7.127075760815338e-5,0,0.020312165918323712,0.020383436675931864,0.3923455206328843,0.20490342812344095,0.040267978048606656,0.24880621481006343,0.01689116955313235,0,0.029434822892167343,0.015893378946618204,0.09942270686337396,0.06521274321146034,0.08381441094718838,0.007127075760815338,0.023234266980258,0.041978476231202336,0,0.037916043047537595,0.028864656831302116,0.05943981184519991,0.061861029284352796,0.05931958643793681,0.861144804482181,0.055021024873494404,0.1097569667165562,0.3801582210818901,0.13562825172831589,0.067849761242962,0.0024232057586772147,0,0.05053096714418074
25009,massachusetts,Essex,democrat,0.34469093612132795,0.2884290499773138,781024,0.19754970772657524,0.22970223572419585,0.28221340127172034,0.2905346552775086,611927,0.03443812226000738,0.040097359364116854,0.2035456016716516,0.8009766665300938,0.484,40697,0.0014511534872623695,0.0017681847671372566,0.010927774064553452,0.02800007190400162,0.0421471842229547,0.3536745396101169,0.2392932490313387,0.11464275967558221,0.23262905542654597,0.002242097505094562,1.2092945727186413e-4,0.048152802540172276,0.013235238843849022,0.03749140011798793,0.06153348356911854,0.1077334387925357,0.014411849779467158,0.06992337321281787,0.029475738119089368,8.759214742935024e-4,0.05830760858729881,0.02592792931182968,0.07155428670413301,0.07619356127340517,0.09062461588888433,0.8036231921170156,0.03495188151527878,0.058650786776854105,0.4695102520398675,0.14300725413325446,0.04635356831778954,0.0019561156804651534,9.984851134203917e-4,0.05581057871282032
25011,massachusetts,Franklin,democrat,0.264559918260108,0.4421009098428454,70935,0.16155888650963598,0.21553747323340472,0.2705610278372591,0.3523426124197002,58375,0.016423486290265736,0.015140621695918798,0.03899344470289702,0.9310495524071333,0.4533,34202,6.509635974304069e-4,1.7130620985010707e-5,8.051391862955032e-4,0.032445396145610275,0.0339186295503212,0.33682226980728053,0.25639400428265524,0.06507922912205567,0.25363597430406853,0.014115631691648822,6.338329764453962e-4,0.03480942184154175,0.01380728051391863,0.039417558886509635,0.1145524625267666,0.10631263383297644,0.013207708779443255,0.061635974304068523,0.018244111349036404,5.995717344753747e-4,0.03004710920770878,0.029053533190578157,0.06646680942184154,0.027377176288151124,0.027574540071896806,0.9323888066539789,0.023691648822269807,0.05277944325481799,0.4420214132762313,0.13055246252676658,0.04755460385438972,0.002346895074946467,0.002346895074946467,0.09027837259100642
25013,massachusetts,Hampden,democrat,0.4004692763387153,0.17674526658148448,469116,0.2231133247590883,0.22655394538151294,0.2625739665167539,0.28775876334264483,366213,0.02355920497275727,0.08775228301742,0.24616299593277569,0.8120464874359433,0.4704,29020,0.0010403781405903122,0.005731637052753452,0.015209727672147084,0.030261077569611126,0.05224282043510198,0.24423218181768533,0.2916089816582153,0.16940960588509965,0.2746925969312941,0.0032494750322899515,1.3380191309429211e-4,0.041697045162241646,0.010646809370502958,0.02863634005346615,0.06184925166501462,0.11224342117838526,0.009565471460598067,0.06672346421344955,0.019491388891164432,3.877524828446833e-4,0.024750623271156402,0.027314704830249063,0.07066652467279971,0.034622566699920705,0.0517398681775936,0.8189317780676848,0.03425875105471406,0.03387099857186938,0.42497399054648527,0.19557197587196523,0.0492036055519602,0.003317741314480917,0.0021735984249603374,0.07201273575760554
25015,massachusetts,Hampshire,democrat,0.2556386570383569,0.46595704773515895,161159,0.33946529848564577,0.17512278547623225,0.22084575805414255,0.2645661579839794,136824,0.052296179549389116,0.027848274064743515,0.05511327322706147,0.8798453701003357,0.4621,33605,0.003361983277787523,0.0015494357715020756,0.0037712681985616558,0.03238466935625329,0.041067356604104543,0.339319125299655,0.17685493773022276,0.04346459685435304,0.17890136233409343,0.005167222124773431,4.823715137695141e-4,0.04491171139566158,0.014573466643278956,0.02756095421855815,0.15438081038414314,0.09586768403204116,0.011014149564403906,0.04032187335555166,0.016393322808863943,4.3851955797228557e-4,0.035783195930538504,0.02265684382856809,0.06277407472373268,0.04528447061597553,0.03955720747832885,0.8944768830782023,0.023278079869028825,0.06789744489270888,0.5137914400982284,0.10646524001637139,0.04106004794480501,0.003237736069695375,7.162486113547331e-4,0.060829971350055544
25017,massachusetts,Middlesex,democrat,0.2652359200209934,0.4464603981851667,1595192,0.22097241867598968,0.2592737080232155,0.2616246120419662,0.2581292612588286,1273978,0.1166774908600344,0.05267140256470695,0.07869460227985095,0.7731175933680711,0.468,49669,0.0036711779952244075,0.0030259549222985014,0.003160180160096956,0.021512930364574585,0.03137024344219445,0.48875098314099613,0.1757102555931107,0.06604980619759525,0.16391727329671313,0.0011601456226088677,2.0722492853094795e-4,0.03707285369135103,0.012702731130364889,0.03154921042592572,0.09421120301920441,0.10238010389504372,0.02193836942239191,0.06711183395631636,0.023397578294130666,0.0010871459318763745,0.10065636926226355,0.023123633218156043,0.05985111202862216,0.10681974332870275,0.10354490243180758,0.7695330718810024,0.028208493396275288,0.06624368709663746,0.5602482931416398,0.08886888156624369,0.0445109727169543,0.0028964393419666588,9.301573496559595e-4,0.04695214517048175
25019,massachusetts,Nantucket,democrat,0.2620254899273674,0.4552555844867754,11101,0.16807297605473204,0.2921322690992018,0.27297605473204106,0.2668187001140251,8770,0.009638771281866498,0.06990361228718134,0.045491397171425994,0.8757769570308981,0.4775,51270,0,0.0029646522234891676,0.0010262257696693272,0.01790193842645382,0.021892816419612316,0.45997719498289624,0.17924743443557584,0.049942987457240594,0.2346636259977195,0.014253135689851768,0,0.033979475484606614,0.05210946408209806,0.09612314709236032,0.06909920182440137,0.06704675028506271,0.010034207525655644,0.014139110604332953,0.069327251995439,0,0.053591790193842644,0.030444697833523375,0.08939566704675028,0.06341771011620574,0.03774434735609405,0.8815422034050986,0.04903078677309008,0.1993158494868871,0.40250855188141393,0.09703534777651084,0.04526795895096921,0,0.004104903078677309,0.06385404789053592
25021,massachusetts,Norfolk,democrat,0.3086161007994577,0.3602020574572858,698249,0.19019446866529655,0.24105522414957503,0.2797887658530281,0.28896154133210034,549343,0.10749746866805394,0.06814331277237776,0.04348448762547458,0.7842331317338084,0.4774,52036,0.00318198284132136,0.0044580526192196865,0.002462942096285927,0.026003789981851048,0.036106767538678024,0.47450681996493993,0.1746595478598981,0.05512949104657746,0.19308155378333755,9.793516983014254e-4,3.7135268857526173e-4,0.04006422217084772,0.013190301869687972,0.036472659158303646,0.0788632967016964,0.1116733989511107,0.017870437959526198,0.04388150936664343,0.01945596831123724,0.0012196387320854184,0.08436259313398005,0.024804175169247628,0.06501766655805208,0.07052212033243155,0.10635747419616784,0.8095149438094433,0.022890980680558413,0.06024287193975349,0.5595484060049914,0.0754555896771234,0.04519216591455612,0.0016401410412074059,0.001290632628430689,0.05542984983880745
25023,massachusetts,Plymouth,democrat,0.4026842939321958,0.1713867400168187,512135,0.17882846360970142,0.218366815811337,0.2932594616778275,0.3095452589011341,399612,0.012772023001747587,0.09405332578324074,0.038029035312954595,0.8340671893153172,0.4494,41343,5.555388727065254e-4,0.006281092659880084,0.0021671020890263555,0.028187341721469826,0.03719107534308279,0.324487252635056,0.24377896559662873,0.05992062300431419,0.2474825580813389,0.0028352501926869065,4.3041750497983046e-4,0.0489074402170105,0.014864418485931353,0.051537491366625623,0.056419727135321264,0.11353012422049388,0.013267869833738727,0.04459575788514859,0.026265477513187793,9.284005485320761e-4,0.047275857581854396,0.028532676696395504,0.07739257079366986,0.03858552920616634,0.0547511886514298,0.8917551036347838,0.025772499324344614,0.046692792008248,0.5125446683282784,0.11025194438605447,0.04915017567040029,0.002917830295386525,0.0017667137123009318,0.0746499104131007
25025,massachusetts,Suffolk,democrat,0.1773232307153545,0.6270478494794817,791766,0.3255352442301288,0.27598513983488365,0.2014212351941995,0.19705838074078805,657597,0.0876963648350649,0.2244956211810055,0.2269635220507069,0.5524750999664042,0.5365,40190,0.004002451349382677,0.015471481773791547,0.012033205747593131,0.022203568446936345,0.0537107073177037,0.38468241187231694,0.20722266068732065,0.14273331538921255,0.16330518539470223,6.782269383832347e-4,6.538959271407868e-5,0.06013561497391259,0.01212444703975231,0.026934429445389804,0.07979355136960783,0.11492905229190523,0.014356817321246903,0.031034204839742275,0.02902081365942971,5.626546349816072e-4,0.07708216430427754,0.026081323363701475,0.05554313660190056,0.15699714309530846,0.14103788240464987,0.6642846497576305,0.04471127453440329,0.06853589660536773,0.47564389740220836,0.17746127187319893,0.03897067656938824,0.0017366259274297175,0.001423364157683201,0.030091378154097417
25027,massachusetts,Worcester,democrat,0.39930562906196415,0.17453126433374971,822280,0.2073128793300555,0.2355169112658122,0.28527014341348256,0.27190006599064975,645546,0.04827309432310162,0.0496388091647614,0.11155810672763536,0.8398185532908499,0.4553,36169,0.001556821667239825,0.0022430624618539965,0.005420217924051888,0.03112094258193839,0.040341044635084096,0.31843741576897694,0.25768574199205013,0.09601949357598065,0.23960492358406682,0.0027573557887431723,4.709191908864744e-4,0.039011937181858455,0.011015481468400394,0.03984069299476722,0.0711475247310029,0.10902089084279044,0.012793821044511157,0.07973095643068039,0.022709458349985903,8.086178211932224e-4,0.04865803521360213,0.02471086491125342,0.07363998847487244,0.055624604757503526,0.06374835822347619,0.8454541032251788,0.02768664045629591,0.05267943725156689,0.5063512127718242,0.13184343176164054,0.04401235543245563,0.003124486868480325,0.0015723124300979325,0.06876504540342594
32510,nevada,Carson City,republican,0.5418137798849995,0.11358821749218195,54467,0.18102730217491902,0.21568718186024988,0.2669597408607126,0.3363257751041185,43220,0.02700717865863734,0.01751519268547928,0.23740980777351423,0.8027796647511337,0.4543,29767,3.007866728366497e-4,9.717723276260991e-4,0.01027302174919019,0.02799629801018047,0.03954187875983341,0.20784359093012494,0.2633503007866728,0.13493752892179547,0.3507403979639056,0.002383155946321148,8.792225821378991e-4,0.06610365571494678,0.03352614530310041,0.04227209625173531,0.037089310504396115,0.06501619620546044,0.007704766311892642,0.061291068949560386,0.023183711244794077,0.0015733456732993985,0.023669597408607128,0.06978250809810273,0.06739935215178158,0.06637046284906457,0.05542805735583014,0.8662309288192851,0.1049976862563628,0.044400740397963906,0.4001850994909764,0.08111985192040722,0.07612216566404442,0.0020823692734844978,0.004627487274409995,0.10721888014807959
32001,nevada,Churchill,republican,0.7270752521334368,0.49038013964313426,24010,0.19470077167988775,0.21574658680049646,0.2646376342345259,0.3249150072850899,18531,0.027613494377342774,0.024489795918367346,0.13577675968346523,0.8409829237817577,0.4112,26606,0.002320436026118396,7.015271706869569e-4,0.0015109815984026766,0.029302250283309048,0.03383519507851708,0.149587178241865,0.3027899195941935,0.0964330041551994,0.35238249419890993,0.038583994387782636,0.008796071447844153,0.04425017538179267,0.015919270411742487,0.03054341373913982,0.03755868544600939,0.04689439317899736,0.00863418056230101,0.03405104959257461,0.020722033349522422,0,0.03863795801629701,0.052614537801521775,0.05121148346014786,0.049937526030820495,0.02861307788421491,0.9074968763015411,0.12044681884409908,0.034482758620689655,0.32324213480114405,0.0840213695968917,0.06804813555663483,0.05326210134369435,0.012141816415735794,0.1598942312881118
32003,nevada,Clark,democrat,0.4431111248213386,0.09349209776763229,2141574,0.20944955473302304,0.2781202281916908,0.2547727244964024,0.2576574925788837,1637220,0.09610874991945177,0.11478800172209785,0.3091562560994857,0.6066276486360033,0.4614,29256,0.0037606430412528554,0.008314704193694188,0.014008502217173013,0.026867494899891278,0.052951344352011334,0.21883558715383394,0.2854259048875533,0.16583782265059063,0.31468648074174516,9.100792807319724e-4,0.0010297944075933596,0.1173757955558813,0.05492481157083349,0.03974542211798048,0.037018238233102456,0.05586176567596291,0.009612025262334933,0.02091838604463664,0.03728759726854058,7.476087514200902e-4,0.03239699001966748,0.02158475953140079,0.07246857477919888,0.11392788668521377,0.1080196154790822,0.7587965673845498,0.13702312456481108,0.05949841805010933,0.4373816591539317,0.08436434932385385,0.07627502718022013,0.010605782973577161,0.004850905803740487,0.08782998008819828
32005,nevada,Douglas,republican,0.6338461538461538,0.2947692307692308,47828,0.13068138657483605,0.1796774111867926,0.25771655736459625,0.4319246448737751,39493,0.014343062641130718,0.006523375428619219,0.12505227063644728,0.8926779292464665,0.4382,36390,0,5.570607449421417e-4,0.006507482338642291,0.02610589218342491,0.03317043526700934,0.26913630263591015,0.22735674676524953,0.0728736738156129,0.3817132150001266,0.006710049882257615,9.115539462689591e-4,0.056820195984098446,0.03137264831742334,0.04200744435722786,0.03610766464943155,0.05920036462157851,0.0069379383688248555,0.046970349175803304,0.0211936292507533,0,0.025346263894867445,0.051756007393715345,0.04947712252804294,0.03648490424019403,0.039244793844609854,0.916136990884001,0.09553591775757729,0.08540754057681108,0.36586230471222747,0.05190793305142684,0.08507836831843618,0.0037981414427873295,0.005899779707796318,0.13118780543387434
32007,nevada,Elko,republican,0.7620976919925343,0.5546501570537625,52252,0.22779494493304808,0.27676095396561284,0.27528193751155483,0.22016216358978422,37863,0.011348847890989819,0.005530888769807854,0.24242134272372348,0.8637946872846972,0.3866,33091,0,0,0.0075535483189393335,0.027282571375749413,0.03483611969468875,0.1591263238517814,0.2730105908142514,0.19013284737078415,0.33161661780630164,0.010432348202730899,0.17286004806803476,0.03700182235955946,0.08662810659482872,0.050867601616353696,0.049441407178512004,0.04252172305416898,0.009032564772997385,0.01238676280273618,0.01592583788923223,6.338641945963078e-4,0.023136043102765232,0.03277606106225075,0.06703113857855954,0.05439026257368139,0.033950853555844755,0.9005396922605833,0.10743998098407416,0.03377967937036157,0.5731452869556031,0.04954705121094472,0.054565142751498825,0.0033277870216306157,0.004014473232443283,0.08303620949211632
32009,nevada,Esmeralda,republican,0.8213552361396304,0.6694045174537987,981,0.09936305732484077,0.22929936305732485,0.23057324840764332,0.4407643312101911,785,0,0.011213047910295617,0.18960244648318042,0.9490316004077471,0.3543,24713,0,0,0.003821656050955414,0.008917197452229299,0.012738853503184714,0.16178343949044585,0.44331210191082804,0.18471337579617833,0.2840764331210191,0.11719745222929936,0.09171974522292993,0.030573248407643312,0.012738853503184714,0.06751592356687898,0.048407643312101914,0,0.005095541401273885,0,0.007643312101910828,0,0.015286624203821656,0.02038216560509554,0.017834394904458598,0.09378185524974515,0.023445463812436288,0.8827726809378186,0.1643312101910828,0.048407643312101914,0.3184713375796178,0.06496815286624204,0.16687898089171974,0,0.012738853503184714,0.1286624203821656
32011,nevada,Eureka,republican,0.880039331366765,0.7767944936086529,1830,0.0703012912482066,0.24748923959827834,0.3385939741750359,0.3436154949784792,1394,0,5.46448087431694e-4,0.06557377049180328,0.9426229508196722,0.3971,34590,0,0,0,0,0,0.11119081779053085,0.38450502152080346,0.06814921090387374,0.3350071736011478,0.08034433285509325,0.19296987087517933,0.024390243902439025,0,0.03802008608321377,0.05738880918220947,0.013629842180774749,0,0.020086083213773313,0.00860832137733142,0,0.04375896700143472,0.1212338593974175,0.03802008608321377,0.009289617486338797,0.00273224043715847,0.9726775956284153,0.11262553802008608,0.046628407460545196,0.5014347202295553,0.02654232424677188,0.05667144906743185,0,0.032998565279770443,0.11692969870875179
32013,nevada,Humboldt,republican,0.7562733238965385,0.5389267790503153,16904,0.19502446982055466,0.2761011419249592,0.26133768352365416,0.26753670473083196,12260,0.0049692380501656416,0.004141031708471367,0.26745149077141506,0.8757098911500236,0.3659,30516,0,0,0.01068515497553018,0.03352365415986949,0.04420880913539967,0.14918433931484504,0.3476345840130506,0.200163132137031,0.30220228384991843,0.04559543230016313,0.16525285481239804,0.04738988580750408,0.01835236541598695,0.038499184339314846,0.04429037520391517,0.056525285481239806,0.011092985318107667,0.01900489396411093,0.015579119086460032,0,0.015089722675367047,0.026753670473083198,0.09779771615008157,0.07187647893989588,0.045551348793185044,0.8698532891623284,0.13401305057096247,0.04828711256117455,0.5256117455138662,0.045187601957585644,0.045432300163132135,6.525285481239804e-4,0.008401305057096247,0.0734094616639478
